Project management,13,Business Analytics Lead Data Scientist,2517,Fiat Chrysler Automobiles,245,"Auburn Hills, MI",150,14942
Cloud,39,Business Analytics Lead Data Scientist,2517,Fiat Chrysler Automobiles,245,"Auburn Hills, MI",150,14943
Management systems,49,Business Analytics Lead Data Scientist,2517,Fiat Chrysler Automobiles,245,"Auburn Hills, MI",150,14944
Leadership,53,Business Analytics Lead Data Scientist,2517,Fiat Chrysler Automobiles,245,"Auburn Hills, MI",150,14945
all,1,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14946
python,2,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14947
r,3,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14948
modeling,10,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14949
Hadoop,19,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14950
AWS,21,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14951
Deep Learning,22,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14952
NLP,24,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14953
Linux,29,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14954
TensorFlow,35,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14955
Matlab,36,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14956
Cloud,39,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14957
Management systems,49,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14958
Time management,50,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14959
Data analysis,54,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14960
Quantitative analysis,55,NLP Data Scientist,284,Athenium Analytics LLC,248,"Dover, NH",151,14961
all,1,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14962
python,2,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14963
r,3,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14964
SQL,12,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14965
Excel,25,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14966
Statistics,31,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14967
Mathematics,33,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14968
Management systems,49,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14969
Time management,50,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14970
Data analysis,54,Data Scientist,285,Rouse Services,249,"Beverly Hills, CA 90211",152,14971
all,1,Sr Data Scientist,286,eQHealth Solutions,250,"Little Rock, AR",153,14972
Curiosity,44,Sr Data Scientist,286,eQHealth Solutions,250,"Little Rock, AR",153,14973
all,1,Data Scientist,288,Simple,252,"Portland, OR",154,14974
python,2,Data Scientist,288,Simple,252,"Portland, OR",154,14975
r,3,Data Scientist,288,Simple,252,"Portland, OR",154,14976
modeling,10,Data Scientist,288,Simple,252,"Portland, OR",154,14977
SQL,12,Data Scientist,288,Simple,252,"Portland, OR",154,14978
Project management,13,Data Scientist,288,Simple,252,"Portland, OR",154,14979
Statistics,31,Data Scientist,288,Simple,252,"Portland, OR",154,14980
Curiosity,44,Data Scientist,288,Simple,252,"Portland, OR",154,14981
Leadership,53,Data Scientist,288,Simple,252,"Portland, OR",154,14982
all,1,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14983
python,2,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14984
r,3,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14985
modeling,10,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14986
SQL,12,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14987
SAS,28,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14988
Statistics,31,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14989
Time management,50,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14990
Time series,52,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14991
Data analysis,54,Data Scientist,290,Piper Companies,254,"McLean, VA 22102",155,14992
all,1,Data Scientist Engineer,291,Optimal Plus,255,"San Jose, CA 95131 (North Valley area)",156,14993
Machine learning,11,Data Scientist Engineer,291,Optimal Plus,255,"San Jose, CA 95131 (North Valley area)",156,14994
Communication,16,Data Scientist Engineer,291,Optimal Plus,255,"San Jose, CA 95131 (North Valley area)",156,14995
Data analysis,54,Data Scientist Engineer,291,Optimal Plus,255,"San Jose, CA 95131 (North Valley area)",156,14996
all,1,Data Scientist II,294,"Advanced Decision Vectors, LLC",258,"Washington, DC 20230 (Downtown area)",157,14997
Computer science,15,Data Scientist II,294,"Advanced Decision Vectors, LLC",258,"Washington, DC 20230 (Downtown area)",157,14998
Management systems,49,Data Scientist II,294,"Advanced Decision Vectors, LLC",258,"Washington, DC 20230 (Downtown area)",157,14999
all,1,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15000
python,2,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15001
r,3,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15002
java,4,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15003
c,5,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15004
c++,6,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15005
Machine learning,11,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15006
SQL,12,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15007
Project management,13,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15008
Computer science,15,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15009
Deep Learning,22,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15010
AI,23,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15011
Statistics,31,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15012
Mathematics,33,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15013
TensorFlow,35,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15014
Time management,50,Data Scientist,298,Domino's,260,"Ann Arbor, MI 48105",159,15015
all,1,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15016
python,2,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15017
Machine learning,11,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15018
Project management,13,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15019
Writing,14,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15020
Deep Learning,22,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15021
AI,23,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15022
TensorFlow,35,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15023
Management systems,49,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15024
Time management,50,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15025
Computer vision,56,Data Scientist,299,Loveland Innovations,261,"Pleasant Grove, UT",160,15026
all,1,DATA SCIENTIST / MACHINE LEARNING ENGINEER,303,Aspinity,264,"Pittsburgh, PA",161,15027
python,2,DATA SCIENTIST / MACHINE LEARNING ENGINEER,303,Aspinity,264,"Pittsburgh, PA",161,15028
r,3,DATA SCIENTIST / MACHINE LEARNING ENGINEER,303,Aspinity,264,"Pittsburgh, PA",161,15029
Machine learning,11,DATA SCIENTIST / MACHINE LEARNING ENGINEER,303,Aspinity,264,"Pittsburgh, PA",161,15030
Matlab,36,DATA SCIENTIST / MACHINE LEARNING ENGINEER,303,Aspinity,264,"Pittsburgh, PA",161,15031
Cloud,39,DATA SCIENTIST / MACHINE LEARNING ENGINEER,303,Aspinity,264,"Pittsburgh, PA",161,15032
all,1,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15033
python,2,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15034
r,3,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15035
modeling,10,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15036
Machine learning,11,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15037
Project management,13,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15038
Linux,29,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15039
Oracle,37,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15040
Cloud,39,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15041
Mobile,48,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15042
Management systems,49,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15043
Time management,50,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15044
Time series,52,Capacity Planning Data Scientist,305,JP Morgan Chase,266,"Tampa, FL 33634",162,15045
all,1,Data Scientist,309,Novetta,269,"Herndon, VA",163,15046
python,2,Data Scientist,309,Novetta,269,"Herndon, VA",163,15047
r,3,Data Scientist,309,Novetta,269,"Herndon, VA",163,15048
java,4,Data Scientist,309,Novetta,269,"Herndon, VA",163,15049
Computer science,15,Data Scientist,309,Novetta,269,"Herndon, VA",163,15050
Communication,16,Data Scientist,309,Novetta,269,"Herndon, VA",163,15051
Spark,17,Data Scientist,309,Novetta,269,"Herndon, VA",163,15052
AWS,21,Data Scientist,309,Novetta,269,"Herndon, VA",163,15053
Deep Learning,22,Data Scientist,309,Novetta,269,"Herndon, VA",163,15054
Statistics,31,Data Scientist,309,Novetta,269,"Herndon, VA",163,15055
TensorFlow,35,Data Scientist,309,Novetta,269,"Herndon, VA",163,15056
Curiosity,44,Data Scientist,309,Novetta,269,"Herndon, VA",163,15057
java,4,Senior Data Scientist,1926,Novetta,269,"Herndon, VA",163,15058
Hadoop,19,Senior Data Scientist,1926,Novetta,269,"Herndon, VA",163,15059
AWS,21,Senior Data Scientist,1926,Novetta,269,"Herndon, VA",163,15060
Linux,29,Senior Data Scientist,1926,Novetta,269,"Herndon, VA",163,15061
Hive,30,Senior Data Scientist,1926,Novetta,269,"Herndon, VA",163,15062
Cloud,39,Senior Data Scientist,1926,Novetta,269,"Herndon, VA",163,15063
Visualization,32,Data Scientist,3310,Novetta,269,"Springfield, VA",135,15064
Cloud,39,Data Scientist,3310,Novetta,269,"Springfield, VA",135,15065
Leadership,53,Data Scientist,3310,Novetta,269,"Springfield, VA",135,15066
Data analysis,54,Data Scientist,3310,Novetta,269,"Springfield, VA",135,15067
all,1,Data Scientist,310,Epic Creations,270,"Redwood City, CA 94063",164,15068
python,2,Data Scientist,310,Epic Creations,270,"Redwood City, CA 94063",164,15069
Machine learning,11,Data Scientist,310,Epic Creations,270,"Redwood City, CA 94063",164,15070
SQL,12,Data Scientist,310,Epic Creations,270,"Redwood City, CA 94063",164,15071
Computer science,15,Data Scientist,310,Epic Creations,270,"Redwood City, CA 94063",164,15072
Communication,16,Data Scientist,310,Epic Creations,270,"Redwood City, CA 94063",164,15073
Statistics,31,Data Scientist,310,Epic Creations,270,"Redwood City, CA 94063",164,15074
all,1,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15075
python,2,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15076
r,3,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15077
Machine learning,11,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15078
SQL,12,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15079
Project management,13,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15080
Computer science,15,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15081
Deep Learning,22,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15082
Statistics,31,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15083
Visualization,32,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15084
Data analysis,54,Data Scientist,314,05 Ascensia Diabetes Care US Inc.,272,"Valhalla, NY",165,15085
all,1,Data Scientist,316,Goodyear,274,"Akron, OH",166,15086
python,2,Data Scientist,316,Goodyear,274,"Akron, OH",166,15087
r,3,Data Scientist,316,Goodyear,274,"Akron, OH",166,15088
java,4,Data Scientist,316,Goodyear,274,"Akron, OH",166,15089
modeling,10,Data Scientist,316,Goodyear,274,"Akron, OH",166,15090
Machine learning,11,Data Scientist,316,Goodyear,274,"Akron, OH",166,15091
Project management,13,Data Scientist,316,Goodyear,274,"Akron, OH",166,15092
Computer science,15,Data Scientist,316,Goodyear,274,"Akron, OH",166,15093
Communication,16,Data Scientist,316,Goodyear,274,"Akron, OH",166,15094
AWS,21,Data Scientist,316,Goodyear,274,"Akron, OH",166,15095
Scala,27,Data Scientist,316,Goodyear,274,"Akron, OH",166,15096
Statistics,31,Data Scientist,316,Goodyear,274,"Akron, OH",166,15097
Visualization,32,Data Scientist,316,Goodyear,274,"Akron, OH",166,15098
Mathematics,33,Data Scientist,316,Goodyear,274,"Akron, OH",166,15099
Cloud,39,Data Scientist,316,Goodyear,274,"Akron, OH",166,15100
Teamwork,43,Data Scientist,316,Goodyear,274,"Akron, OH",166,15101
Management systems,49,Data Scientist,316,Goodyear,274,"Akron, OH",166,15102
Time management,50,Data Scientist,316,Goodyear,274,"Akron, OH",166,15103
all,1,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15104
java,4,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15105
Spark,17,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15106
Hadoop,19,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15107
Scala,27,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15108
Visualization,32,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15109
Cloud,39,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15110
Time management,50,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15111
Data analysis,54,Data Scientist,317,TransVoyant,275,"Alexandria, VA 22303",167,15112
all,1,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15113
python,2,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15114
r,3,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15115
c,5,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15116
c++,6,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15117
Project management,13,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15118
Computer science,15,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15119
Communication,16,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15120
Management systems,49,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15121
Data analysis,54,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15122
Quantitative analysis,55,Data Scientist,318,"American Forest Management, Inc.",276,"Charlotte, NC 28217 (Olde Whitehall area)",168,15123
all,1,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15124
python,2,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15125
r,3,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15126
modeling,10,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15127
SQL,12,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15128
Communication,16,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15129
SAS,28,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15130
Cloud,39,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15131
Leadership,53,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15132
Data analysis,54,Data Scientist,319,L. L. Bean,277,"Freeport, ME",169,15133
all,1,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15134
python,2,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15135
java,4,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15136
modeling,10,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15137
Machine learning,11,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15138
Computer science,15,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15139
Spark,17,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15140
Hadoop,19,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15141
Deep Learning,22,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15142
Linux,29,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15143
Statistics,31,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15144
Cloud,39,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15145
Data analysis,54,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15146
Quantitative analysis,55,Data Scientist,321,ThreatMetrix,279,"San Jose, CA 95113 (Downtown area)",170,15147
all,1,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15148
python,2,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15149
r,3,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15150
modeling,10,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15151
Computer science,15,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15152
Communication,16,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15153
NoSQL,20,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15154
Statistics,31,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15155
Mathematics,33,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15156
Leadership,53,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15157
Data analysis,54,Data Scientist Intern - Summer 2019,322,Southwest Airlines,280,"Dallas, TX",132,15158
java,4,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15159
HTML,7,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15160
modeling,10,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15161
SQL,12,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15162
Project management,13,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15163
Communication,16,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15164
NoSQL,20,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15165
SAS,28,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15166
Visualization,32,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15167
Mathematics,33,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15168
Cloud,39,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15169
Critical thinking,42,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15170
Management systems,49,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15171
Time management,50,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15172
Leadership,53,Senior Data Scientist,1586,Southwest Airlines,280,"Dallas, TX",132,15173
all,1,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15174
python,2,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15175
r,3,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15176
Machine learning,11,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15177
Project management,13,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15178
Computer science,15,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15179
Communication,16,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15180
AWS,21,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15181
Deep Learning,22,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15182
NLP,24,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15183
Scala,27,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15184
Statistics,31,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15185
Visualization,32,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15186
API,47,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15187
Mobile,48,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15188
Management systems,49,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15189
Time management,50,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15190
Data analysis,54,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15191
Quantitative analysis,55,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15192
Computer vision,56,Data Scientist,324,Bonneville Communications,282,"Salt Lake City, UT 84180 (Downtown area)",171,15193
all,1,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15194
python,2,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15195
r,3,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15196
c,5,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15197
c++,6,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15198
modeling,10,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15199
Machine learning,11,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15200
Project management,13,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15201
AI,23,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15202
Mining,34,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15203
Management systems,49,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15204
Time management,50,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15205
Leadership,53,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15206
Data analysis,54,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15207
Quantitative analysis,55,Data Scientist,326,Clarus Group,283,"San Antonio, TX",172,15208
all,1,Data Scientist,327,InfiniSource Consulting,284,"Tampa, FL 33601",173,15209
Computer science,15,Data Scientist,327,InfiniSource Consulting,284,"Tampa, FL 33601",173,15210
Mathematics,33,Data Scientist,327,InfiniSource Consulting,284,"Tampa, FL 33601",173,15211
Leadership,53,Data Scientist,327,InfiniSource Consulting,284,"Tampa, FL 33601",173,15212
Computer vision,56,Data Scientist,327,InfiniSource Consulting,284,"Tampa, FL 33601",173,15213
all,1,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15214
python,2,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15215
r,3,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15216
Machine learning,11,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15217
SQL,12,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15218
Computer science,15,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15219
Communication,16,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15220
NoSQL,20,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15221
Statistics,31,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15222
Visualization,32,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15223
Mining,34,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15224
Matlab,36,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15225
Data analysis,54,DATA SCIENTIST,333,Knowledge Facilitation Group,290,"Chester, VA",174,15226
all,1,Mass Spectrometry Data Scientist,334,Genedata,291,"San Francisco, CA 94105 (Financial District area)",175,15227
all,1,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15228
python,2,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15229
r,3,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15230
SQL,12,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15231
Computer science,15,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15232
Communication,16,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15233
Hadoop,19,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15234
SAS,28,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15235
Hive,30,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15236
Visualization,32,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15237
Mathematics,33,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15238
Matlab,36,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15239
Curiosity,44,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15240
Distributed computing,46,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15241
Leadership,53,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15242
Data analysis,54,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15243
Quantitative analysis,55,"Data Scientist, Forecasting & Planning",335,Fred's,292,"Dallas, TX",132,15244
all,1,Data Scientist:,336,Magnelab,293,"Longmont, CO",176,15245
python,2,Data Scientist:,336,Magnelab,293,"Longmont, CO",176,15246
